group,age,fiinc,fninc,ownermort,ownerhome,rentalmort,rentalhome,dweght,year
group 10,65,29382.31048162668,24718.50175721347,-2894.477870879702,33421.569261982855,-3378.459636715084,65547.31874319598,1.129245e11,1974
group 1,65,-4.5874938614035035,-13.895790841135062,-34.439484663151745,1609.9791672007877,-2.802823593287553,81.16479921464534,1.107764183121e12,1974
group 3,65,2808.5875052811602,2712.9085272988473,-669.5259754407123,12979.032162475854,-211.159873672963,4875.796394435473,2.17235541582e11,1974
group 9,65,12369.431344898332,11600.530039686539,-1379.1252487301479,21895.823171960958,-1300.031024038059,27777.66643069744,4.63986e10,1974
group 8,65,10049.33293497217,9196.16447355493,-625.9630107243048,19336.570153556982,-705.915046334023,17863.840193656924,4.75925e10,1974
group 7,65,8741.746489701383,8333.01260525572,-947.2889079941251,21800.75561359614,-540.152320441639,12998.99670643927,5.69031e10,1974
group 2,65,1218.9201088028062,1179.563023555239,-255.89916866621982,4859.1311507376995,-73.71715700541692,1315.556218700618,2.9826189938e11,1974
group 6,65,6924.967770524476,6499.689284778952,-2092.5524559374758,22039.80740738822,-254.37282932178806,15775.97904359248,7.75616e10,1974
group 5,65,5414.840290031498,5066.652612974601,-1111.7643140639946,14328.287490220053,-369.0994589068641,8312.028222599554,9.2202e10,1974
group 4,65,4254.829286811206,4150.834971403039,-1073.2040808767545,15609.705717078637,-220.80815010006512,7093.541756568761,1.47272910446e11,1974
group 10,0,20069.314697508093,18979.439699384315,-7432.383092910788,25618.638135872156,-2920.782254852497,11254.411320822512,1.2725033e12,1974
group 1,0,-1240.1874040220416,-1662.7158194468623,-441.94250780016233,1384.8858058120352,-855.1256900976141,2169.7020452578336,2.76041833036e11,1974
group 9,0,11009.808340863456,10923.473587531398,-5409.418701594751,14539.681231956274,-1815.3267309161802,4255.548172274069,1.3393674e12,1974
group 2,0,1371.1688477787723,1334.4209942835928,-865.8774796157079,2454.7659424365165,-657.570493758576,1312.148610893803,1.07855392636e12,1974
group 8,0,8895.291764502072,8839.020011565655,-4409.881814806683,11088.591997667978,-1103.1499929554204,2214.78565502343,1.3502338e12,1974
group 4,0,4022.1315483670655,3970.090038990077,-1627.5873943818522,4203.286549037139,-658.4640325856208,1501.589745128045,1.22534e12,1974
group 7,0,7480.632938670342,7444.14663306594,-3619.1964053184315,8647.909225255247,-914.1685615282955,2042.0765941012623,1.3180903e12,1974
group 6,0,6342.047062938704,6284.865385643434,-3226.3562980247452,7033.043472777941,-944.3102109181305,1749.7104031032402,1.307639648517e12,1974
group 5,0,5197.382961666088,5146.694195551057,-2267.363423588426,5539.715721617272,-897.6614423984262,1580.551329305665,1.2991365e12,1974
group 3,0,2770.552608774253,2731.8224122763863,-1079.4205733557842,3590.4281561177004,-593.5410085730188,1260.889618433459,1.173238857545e12,1974
group 10,65,31205.956624519236,26950.356861374323,-1939.177450666963,37245.77629287622,-3241.1825078585453,82436.99896666278,1.036921e11,1975
group 1,65,-14.024450048862457,-31.72146453140998,-72.73618194475868,2338.319362165874,-53.96037317685191,189.72361048757432,9.5126911472e11,1975
group 9,65,12457.041071045685,11489.11256146183,-1410.4191743378296,23432.467765514135,-1983.0843087791093,33023.83143230876,6.19062e10,1975
group 8,65,9912.348859038795,9220.202475520371,-1683.779441312077,18261.44163210507,-724.4734943893903,14430.658869186875,5.72421e10,1975
group 7,65,8580.642696302857,8168.238803544053,-1014.9158120096764,22301.077848994257,-503.2752260441496,7030.071905810728,6.9599290899e10,1975
group 6,65,6886.4473387305015,6683.304805333077,-1614.3877568193334,16749.425585163553,-113.72634738583724,11899.379510199033,1.01612732473e11,1975
group 5,65,5361.391391677262,5132.501970523634,-746.3488702256534,14308.751442885106,-307.173986014817,8051.066944908981,1.56910571572e11,1975
group 4,65,4079.9610880547493,3922.858353615752,-726.4899461140956,11794.054721763257,-109.47050229396152,5831.590252370789,2.16220855234e11,1975
group 3,65,2836.9969674479003,2823.6862424732,-517.9755702712771,7728.3673802289195,-109.69849211220257,3534.7233466640305,2.74791268466e11,1975
group 2,65,1401.4522284783857,1383.3546796307721,-184.08084723698647,4067.740125235564,-36.06291452158291,3691.1416039908913,2.73042904407e11,1975
group 10,0,20907.73051880303,19787.804458748516,-8663.46075719675,27824.21023767047,-3251.4423126000097,12513.11692055542,1.3090736186e12,1975
group 1,0,-806.240492076906,-1071.900723365192,-517.7644548760253,1546.3588810253261,-1288.0757116295154,2408.6092118774814,4.56417408477e11,1975
group 3,0,2679.375674852883,2637.586321726028,-1037.337634606676,3256.3134453654957,-638.0751085311283,1741.1538354110146,1.131875984211e12,1975
group 9,0,11687.327269529767,11581.275367198557,-5976.232259865288,16360.252066718022,-1785.448557268051,3593.9004495092254,1.351561220018e12,1975
group 8,0,9407.549231448387,9338.675527227839,-4524.477283409328,10943.239991133987,-1059.3207327060616,2288.129242115609,1.349322960798e12,1975
group 7,0,7849.311510370268,7779.099816150497,-3972.7952933125994,8645.477387369494,-824.2192696941379,2054.3842168903275,1.342712984605e12,1975
group 6,0,6521.718047364711,6465.555467986235,-3478.0546806253606,7323.362985369656,-898.05889221971,1805.47813390591,1.320354159667e12,1975
group 5,0,5258.171007994531,5221.664653341081,-2430.936482850453,5753.364770601785,-840.0938352306608,1518.512247568606,1.239968540538e12,1975
group 4,0,3990.39984932172,3954.2983656730644,-1654.8048693762212,4508.889643138035,-802.4704930548367,1743.1496818356443,1.202284089552e12,1975
group 2,0,1345.0816186728382,1312.6386425188668,-786.6983735835321,1997.334269054802,-575.1045096467412,1231.5880062038975,1.135521695826e12,1975
group 10,65,33029.28084234186,27385.566085693223,-2275.5331999257096,40965.08087030297,-3063.6362739402325,64407.837177834575,1.08814654599e11,1976
group 1,65,-1.7076377518864039,-10.220502725202932,-74.67405778967851,2486.778292832674,-52.06221731290439,156.98365931443377,9.84740052412e11,1976
group 9,65,13687.242939049234,12275.828040088101,-2508.636765606218,23077.768669644254,-1398.5081321335147,42600.200310022126,5.35487e10,1976
group 8,65,10656.884522214646,9793.737755383085,-1264.6835346104542,21142.184689848295,-825.4174058706167,19754.00913836074,5.85834e10,1976
group 7,65,9038.372581808831,8552.00961460888,-1519.22347505793,23012.6958946189,-493.02439620690444,17512.44618945958,6.92316e10,1976
group 6,65,7262.3770313039495,6771.561472307182,-1323.9822430453878,18946.81313623864,-221.55497949611035,14342.610112298778,1.12847880196e11,1976
group 5,65,5724.930726505382,5500.1913100910515,-1173.1199998686498,13742.000776714085,-229.40527830783492,8536.06869736261,1.45222610349e11,1976
group 4,65,4278.5755224843,4139.589542813715,-676.4529092191574,12909.361416833468,-201.6964590338116,8675.127290682003,2.26402318238e11,1976
group 3,65,3091.656202401074,3026.684041550725,-567.819452227058,9153.32739037487,-182.49017121224205,4532.578399390259,3.1396142337e11,1976
group 2,65,1568.9452849617526,1547.2416929650524,-199.19223465646317,4820.9449346371,-109.18318721949149,3406.267643819318,2.51733021927e11,1976
group 10,0,22873.898140340345,21398.87015167902,-9404.878353796423,31106.2797510241,-3209.760192577655,12938.318779390207,1.332099398116e12,1976
group 1,0,-848.4280820802012,-1102.7806486903235,-559.1979992377128,1702.0818553310523,-1415.7970959126073,2369.8914856507495,4.48002247505e11,1976
group 9,0,12756.434806759597,12584.598139658052,-6499.326203017181,17108.790214973906,-1809.641941263379,4122.001578466499,1.385707491983e12,1976
group 3,0,2981.7836733796744,2937.0081314422746,-1228.6937295506475,3399.0222365429095,-704.687616703264,1521.6986760443706,1.1191543716e12,1976
group 5,0,5780.873767654324,5730.360676152323,-2590.1192582280128,6313.951191537297,-834.7388595981989,2065.5789982257834,1.26846626082e12,1976
group 8,0,10269.899547915764,10168.168897394518,-5093.375144374545,12480.542654246728,-1141.3965112308194,2851.2809784450983,1.37526444177e12,1976
group 7,0,8575.675072037577,8507.352162646697,-4290.952232211768,9780.032342247876,-961.3500159579551,2096.156111388885,1.362817664384e12,1976
group 6,0,7154.408348897718,7091.179875224512,-3575.8931772500773,8243.227926336975,-847.9549280864408,1810.1192258430062,1.344633970439e12,1976
group 4,0,4411.026181318501,4364.842642182898,-1861.3445308102348,4819.300284583483,-901.358320970905,1871.311182629637,1.212896426918e12,1976
group 2,0,1528.549450741059,1493.9735527388345,-927.9271103706567,2404.5563975390914,-676.6527731072133,1500.8206848870325,1.186631265437e12,1976
group 10,65,35779.932664530366,29169.04753683618,-2799.266341711183,55495.506934470635,-3048.2937786847338,81737.40763771487,1.134155e11,1977
group 1,65,-2.158636354440782,-12.897332686344154,-91.70334884442909,2896.2039952202717,-55.365026141130485,132.3025024432335,9.71777567543e11,1977
group 9,65,14241.762412624654,13110.653254399089,-2172.6847313863195,27604.75855902687,-1664.4320605557318,26547.448489575854,5.73681e10,1977
group 8,65,11697.503763049259,10924.464997265128,-1565.295884977467,26646.86963881322,-489.0960928853285,26929.3988690418,6.75441e10,1977
group 7,65,9316.16785697963,8754.792699428634,-2026.072376900805,21562.190519459407,-558.6451465620061,19702.94171180983,7.5571447595e10,1977
group 6,65,7757.710785358446,7460.477968813531,-1559.1439010449233,18762.581541808133,-207.9549597494924,11474.033542230309,1.18212978326e11,1977
group 5,65,6313.102134116845,6105.74151484658,-944.973016908141,14359.499232624434,-332.1076867535331,9317.665805288965,1.71657428133e11,1977
group 4,65,4644.872307774934,4489.408134894098,-559.789107135732,13401.971499797788,-304.0443674598957,7117.941759918299,2.21410596166e11,1977
group 3,65,3304.3393878848938,3243.286198471889,-542.8471985194302,9470.90334401519,-164.51146053721453,4431.085182066076,3.10084239366e11,1977
group 2,65,1730.2905667105556,1694.9043367580782,-357.5739150436204,5747.201997186075,-84.12633209640795,2927.4330876891468,2.78918059744e11,1977
group 10,0,24845.635187122072,23140.48409998562,-11618.859845196099,37907.59647929932,-3161.5982575662606,14331.400822181544,1.350211088254e12,1977
group 1,0,-796.3356779428444,-1049.5832218305015,-638.1952590154565,1829.5490828320742,-1922.344226155938,3911.9000960380913,4.8470236953e11,1977
group 9,0,13790.596399229124,13634.87258823567,-7796.657582786809,20089.420341241275,-1903.2505456620029,4218.793667584157,1.410549002742e12,1977
group 3,0,3260.850461051261,3215.4821501735078,-1310.0315133878173,3749.5868249223518,-810.6043696487309,1691.1093505163594,1.1489488013e12,1977
group 2,0,1662.8469916053834,1633.6875969450716,-953.0907222540624,2610.7758284806573,-866.3245220170802,1456.5020091722033,1.19000705619e12,1977
group 8,0,11136.424754673279,11038.741912680263,-5920.425061782365,14513.568965760816,-1220.8796865246366,2992.635847447162,1.395230303698e12,1977
group 7,0,9330.795633099016,9260.691413132065,-4704.104654126653,10643.5213858206,-953.0782412369226,2695.1424712592097,1.383801071401e12,1977
group 6,0,7759.191894390785,7706.7787198648275,-3584.222516693908,8091.964277229278,-1022.7387602125759,1911.4231703336545,1.351677068614e12,1977
group 5,0,6232.300015533885,6174.908317733174,-2518.14031893182,6020.037638570782,-996.047044943857,2032.8690467985523,1.284184511424e12,1977
group 4,0,4767.578955780921,4701.596365285477,-1595.1718888482837,4789.436065059462,-1025.0932667910333,2264.632265329079,1.245104909994e12,1977
group 10,65,38316.185250396855,31820.406493332513,-2875.0955373720967,51701.23194793607,-3567.0049740377144,103259.97632208759,1.135634e11,1978
group 1,65,6.268617108186924,-14.386949078524916,-90.24391873915474,3312.8612234918164,-48.952684027675794,185.2662385821923,1.024480288205e12,1978
group 9,65,15581.622445197974,14651.105929817239,-2634.4184865224465,30127.336533269245,-1453.5100612145745,38172.488127329634,5.86968e10,1978
group 8,65,12780.317241194483,11942.007647052664,-1352.7744371878966,24016.248951856644,-986.7822922358957,29663.815704112076,6.35419e10,1978
group 7,65,10427.298708872398,9753.698061256358,-2512.895554952217,21389.652755541116,-1110.6111892808337,27318.7021131431,6.45753e10,1978
group 6,65,8403.584924404055,8105.729685081794,-1679.163672698521,25828.27262794763,-422.84327660867933,12945.742376761698,1.05773892283e11,1978
group 5,65,6774.129329723779,6519.950098230605,-1251.2262252251057,16189.209027036562,-290.38798602784215,12233.081691022711,1.68972828534e11,1978
group 4,65,5231.7274806917885,5049.027268118958,-828.812935719282,13844.042214106752,-201.45183529100603,6694.332642990757,2.46236070919e11,1978
group 3,65,3728.925055221497,3643.8887679152813,-751.3823286526801,12003.260446608192,-202.05380529670464,4071.18720492579,3.22450687449e11,1978
group 2,65,1857.771943613775,1839.1342386061026,-310.5282358445251,6822.373263857753,-75.49988048441242,3319.4755103724333,2.7966261929e11,1978
group 10,0,27336.783771392267,25425.33491327524,-12878.326829314792,41942.83694896134,-3709.2468481255196,16500.69059907723,1.3815076e12,1978
group 1,0,-809.6181816805788,-1129.848485877695,-752.1748218967277,2241.7023440277967,-2091.744228853049,3740.418029172036,4.64339955498e11,1978
group 2,0,1861.859147188027,1835.5160703970987,-1194.3523151822098,3109.003556396698,-734.6716133807381,1463.7257442951654,1.212333185431e12,1978
group 9,0,15174.48946152277,14958.73464531212,-8487.355845771253,23408.314043674523,-2171.643957126565,4669.672135312084,1.438580829162e12,1978
group 3,0,3559.018165379581,3514.1449515835793,-1593.8957200413556,4855.529300709617,-834.7236462769226,1738.0641678556947,1.168271720816e12,1978
group 4,0,5258.140249722175,5197.1204102839665,-2044.6189332772906,5565.9954194767915,-1086.6399005385176,2265.9379015142213,1.246171533719e12,1978
group 8,0,12236.483843625894,12132.685932241868,-6903.71394486083,17567.12972077466,-1383.3722587293673,3036.7724402666327,1.421013490862e12,1978
group 7,0,10211.702342100527,10136.580972769141,-5591.280461968082,12893.0641529545,-1095.5418783706873,2692.3361493848934,1.4261069953e12,1978
group 6,0,8488.217754044643,8414.04095846841,-4230.0328583030105,10271.647190609101,-1118.4329377063577,2152.5467856988244,1.393774406091e12,1978
group 5,0,6847.500656022269,6787.054152503579,-3000.1082197205933,7232.448042167354,-1034.0864013202247,2301.2331150047858,1.314012296434e12,1978
group 10,65,45608.399245544446,35301.15456604657,-2971.171306317742,64663.42085154573,-3707.2329414996316,101599.75284316974,1.210694e11,1979
group 1,65,-5.590059563750875,-20.251349022148347,-115.44095325532413,3950.801561365907,-45.79582467432622,246.05609776398055,1.066786904684e12,1979
group 7,65,11484.355506139835,10959.4082236072,-2760.0103922664366,30248.015362804847,-666.9558255654081,20959.90622587678,7.8123324312e10,1979
group 9,65,17666.30781348245,16280.27609566792,-2648.904281340033,37706.6187270441,-2159.4612940348807,47774.0540072299,5.91781e10,1979
group 8,65,13554.918127029381,12640.171736623492,-2320.2907718849374,29850.41320551521,-629.995669626523,29505.836872335407,6.3539e10,1979
group 4,65,5688.45584091795,5475.957995605932,-836.8164936729496,15737.963544822725,-246.80818878540953,7317.70932756025,2.54027029407e11,1979
group 6,65,9359.353240071649,8873.807425521603,-2189.0886861972344,27089.112656734997,-464.93330821335957,20353.63999648666,1.02814722327e11,1979
group 5,65,7357.29791184381,7044.389293932396,-1511.1916030031018,19961.384602320744,-295.9463373145266,10060.507645467385,1.67253539226e11,1979
group 3,65,4054.614218431788,3940.306439514144,-853.0556719419002,13647.480510740588,-241.91346884781146,6552.476737149154,3.12203665734e11,1979
group 2,65,2111.0445346729584,2057.2991115334084,-443.9498924384332,7778.338168903454,-211.66175390914364,3086.63384235882,2.84755102965e11,1979
group 10,20,27540.556160916956,25431.292742526897,-15506.863261801613,46416.68830776116,-4017.458614443312,14996.019504310225,6.995176e11,1979
group 10,45,34003.83951291133,30242.172009510705,-15114.939210944149,51370.230709143,-4598.561009461041,24166.36395994703,7.008998e11,1979
group 9,20,16181.357444990981,16011.701722504546,-9972.983268654702,26271.7710687099,-2073.014458927408,4190.577472109426,9.071153e11,1979
group 9,45,17257.427036277622,16888.564077898627,-9710.730100252824,27733.808033606536,-2668.525354646648,7405.085998740583,5.594388e11,1979
group 8,45,13983.477126299767,13807.353294313392,-7211.686464642218,19769.144504961467,-1612.7123273383593,4466.023055943995,5.268025e11,1979
